artifact_role	candidate_id	selection_status	cohort	pair_population	benchmark	pregrouper	scope	requested_scope	resolved_scope	contrast	requested_contrast	resolved_source_contrast	resolved_target_contrast	readout_contrast	availability_status	unavailable_reason	api_infinity_policy	aggregation	model_s	model_t	metric	statistic	n_observations	n_prompts	f_point	f_lo	f_hi
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama3.1-70b-instruct	F_attn_rollout_to_attr	pearson_r2	6896	978	0.002348292720570491	0.0008086848748744637	0.004608467525756952
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama3.3-70b-instruct	F_attn_rollout_to_attr	spearman	5516	795	-0.05495348856429068	-0.07775578545324685	-0.030883631829661834
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama3.3-70b-instruct	F_attn_rollout_to_attr	pearson_r2	5516	795	0.014252619881990421	0.009804206193547268	0.018907542891796622
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	F_attn_rollout_to_attr	spearman	1987	394	-0.195012050385245	-0.24119490987332423	-0.1505776632281546
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	llama4-maverick-17b-128e-instruct	F_attn_rollout_to_attr	pearson_r2	1987	394	0.02508283002254044	0.014214228828795505	0.03911382056331436
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gpt-4o	F_attn_rollout_to_attr	spearman	3468	558	-0.12572120533460754	-0.15835190114664374	-0.09209110320437872
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gpt-4o	F_attn_rollout_to_attr	pearson_r2	3468	558	0.02572492693659099	0.01844127666065647	0.033425455748641836
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gpt-4-1	F_attn_rollout_to_attr	spearman	2053	330	-0.07576207916113953	-0.1172459677903738	-0.031068661730772773
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gpt-4-1	F_attn_rollout_to_attr	pearson_r2	2053	330	0.015803134095955344	0.00827882039336445	0.025090814376283722
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	F_attn_rollout_to_attr	spearman	5483	854	-0.15561338475813058	-0.17541478158050072	-0.1346387491157812
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	llama-3.1-8b-instruct	gemini-2-5-flash-lite-vertex	F_attn_rollout_to_attr	pearson_r2	5483	854	0.022177445447990114	0.017384675094427364	0.027791384975906136
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-0.5b-instruct	F_attn_rollout_to_attr	spearman	8181	1000	0.31711358694899916	0.30152144271604614	0.33103930658541714
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-0.5b-instruct	F_attn_rollout_to_attr	pearson_r2	8181	1000	0.0693941945355557	0.06339234273985977	0.07518346394480728
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-3b-instruct	F_attn_rollout_to_attr	spearman	8181	1000	-0.1615184233242285	-0.18486663406717507	-0.13830491991539298
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-3b-instruct	F_attn_rollout_to_attr	pearson_r2	8181	1000	0.020658301650907897	0.01604818056540838	0.026061023798780496
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama-3.1-8b-instruct	F_attn_rollout_to_attr	spearman	8181	1000	-0.23385714039687958	-0.2548140732788716	-0.2141018161524896
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama-3.1-8b-instruct	F_attn_rollout_to_attr	pearson_r2	8181	1000	0.03351463464257946	0.02764144172629604	0.04001677136253177
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attn_rollout_to_attr	spearman	8181	1000	-0.07900601375532211	-0.1009766431144159	-0.05684792901003836
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attn_rollout_to_attr	pearson_r2	8181	1000	0.005169330334256295	0.002936353060686938	0.00802215696518606
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama3.1-70b-instruct	F_attn_rollout_to_attr	spearman	6896	978	0.0769444483598034	0.05436112357689609	0.10019657534923045
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama3.1-70b-instruct	F_attn_rollout_to_attr	pearson_r2	6896	978	0.0007591064036663332	4.595161742298759e-05	0.002378491674794236
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama3.3-70b-instruct	F_attn_rollout_to_attr	spearman	5516	795	0.00789058585334377	-0.014844532103163091	0.031749747874424895
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama3.3-70b-instruct	F_attn_rollout_to_attr	pearson_r2	5516	795	0.009826100019936002	0.006196105574615497	0.013752004476142284
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	F_attn_rollout_to_attr	spearman	1987	394	-0.22368061725295416	-0.26812746047890246	-0.18098197632483845
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	llama4-maverick-17b-128e-instruct	F_attn_rollout_to_attr	pearson_r2	1987	394	0.04061081407796323	0.027386621686780112	0.055702087326159465
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gpt-4o	F_attn_rollout_to_attr	spearman	3468	558	-0.17150719507974616	-0.2042425914825502	-0.13719431692287995
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gpt-4o	F_attn_rollout_to_attr	pearson_r2	3468	558	0.047090517119165995	0.037309914660754506	0.05722116774497174
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gpt-4-1	F_attn_rollout_to_attr	spearman	2053	330	-0.10980040546232338	-0.15490856492869853	-0.06380749555130942
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gpt-4-1	F_attn_rollout_to_attr	pearson_r2	2053	330	0.0260184936545008	0.016452997788830668	0.03798807960466643
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_attn_rollout_to_attr	spearman	5483	854	-0.1259114713784735	-0.15162939320644384	-0.10213716112909259
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-7b-instruct	gemini-2-5-flash-lite-vertex	F_attn_rollout_to_attr	pearson_r2	5483	854	0.023156710714817192	0.017758534953447456	0.0296796196699085
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	qwen2.5-0.5b-instruct	F_attn_rollout_to_attr	spearman	8181	1000	0.28776423045124405	0.2750509587175625	0.2994736137946896
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	qwen2.5-0.5b-instruct	F_attn_rollout_to_attr	pearson_r2	8181	1000	0.04208570385014192	0.03789884870263788	0.046104501213334044
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	qwen2.5-3b-instruct	F_attn_rollout_to_attr	spearman	8181	1000	-0.20283416626482823	-0.22515795392439572	-0.17813940932617126
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	qwen2.5-3b-instruct	F_attn_rollout_to_attr	pearson_r2	8181	1000	0.01550074565221991	0.011521680927998013	0.019493873801914047
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama-3.1-8b-instruct	F_attn_rollout_to_attr	spearman	8181	1000	-0.2554263138900723	-0.27670071005277347	-0.23690323381456313
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama-3.1-8b-instruct	F_attn_rollout_to_attr	pearson_r2	8181	1000	0.0236735742076598	0.019091058749565765	0.02901521951609747
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	qwen2.5-7b-instruct	F_attn_rollout_to_attr	spearman	8181	1000	-0.03583305605582952	-0.05802483985572629	-0.014750529485499143
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	qwen2.5-7b-instruct	F_attn_rollout_to_attr	pearson_r2	8181	1000	0.005584696837377633	0.0032301533549211193	0.008455878403723934
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_attn_rollout_to_attr	spearman	6896	978	0.061542760490694	0.037404679105426525	0.08731454837615092
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.1-70b-instruct	F_attn_rollout_to_attr	pearson_r2	6896	978	0.0009440488269986436	0.00011617671164428971	0.002427836014458926
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_attn_rollout_to_attr	spearman	5516	795	-0.005962797929579162	-0.030683939918860696	0.019966893610459082
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama3.3-70b-instruct	F_attn_rollout_to_attr	pearson_r2	5516	795	0.008428654780254959	0.005565339347487966	0.012122327573802247
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_attn_rollout_to_attr	spearman	1987	394	-0.22985069172689973	-0.27528848013538265	-0.18692700869592901
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_attn_rollout_to_attr	pearson_r2	1987	394	0.03770663340742122	0.026258159572785832	0.05139160066286644
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_attn_rollout_to_attr	spearman	3468	558	-0.1981033210885013	-0.2334461766345948	-0.16629988539399565
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_attn_rollout_to_attr	pearson_r2	3468	558	0.04653869734967758	0.03846316397720739	0.05596080695280669
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_attn_rollout_to_attr	spearman	2053	330	-0.12786205070831488	-0.17325020253699666	-0.0841817804716984
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_attn_rollout_to_attr	pearson_r2	2053	330	0.02462078293600588	0.016029084317742807	0.03399298897947724
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_attn_rollout_to_attr	spearman	5483	854	-0.1463011422848902	-0.17174299478854807	-0.12082985492047672
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_attn_rollout_to_attr	pearson_r2	5483	854	0.024411547056742994	0.01905325334514959	0.030314927689316897
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attn_mean_to_attr	spearman	8181	1000	-0.09433200464571292	-0.12392514682646068	-0.06283444350610608
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attn_mean_to_attr	pearson_r2	8181	1000	0.042562792237443865	0.03111729956568369	0.055838127076129146
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attn_mean_to_attr	spearman	8181	1000	0.07342303666582314	0.03957162742743283	0.10327657172447195
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attn_mean_to_attr	pearson_r2	8181	1000	0.006130697003000583	0.002652402694801733	0.010406888545838577
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attn_mean_to_attr	spearman	8181	1000	-0.07249179623115044	-0.10621875037059127	-0.04012261345051378
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attn_mean_to_attr	pearson_r2	8181	1000	0.049203138240792706	0.03898209291808347	0.06261923956549934
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attn_mean_to_attr	spearman	8181	1000	-0.13448750025536907	-0.16456782962544803	-0.1046456174097462
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attn_mean_to_attr	pearson_r2	8181	1000	0.16660567858745304	0.14392064115729106	0.1912419695160886
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_attn_mean_to_attr	spearman	6896	978	-0.1408843379567219	-0.17218552940241702	-0.11088215330179842
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_attn_mean_to_attr	pearson_r2	6896	978	0.011162500532635697	0.004984600990170892	0.019512339649534992
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_attn_mean_to_attr	spearman	5516	795	-0.0993961226559123	-0.1337159635415324	-0.06362634687635532
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_attn_mean_to_attr	pearson_r2	5516	795	0.00023236371278130753	1.4493588593446062e-06	0.002394745472741725
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_attn_mean_to_attr	spearman	1987	394	0.07393157076886443	0.028721722353453518	0.11959655994028881
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_attn_mean_to_attr	pearson_r2	1987	394	0.0015818284992824667	4.036746382777241e-06	0.010261346115619218
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_attn_mean_to_attr	spearman	3468	558	0.1937276855762527	0.15720157859832315	0.22902253447822912
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_attn_mean_to_attr	pearson_r2	3468	558	0.06052050473462295	0.041486346273519555	0.08328970224619703
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_attn_mean_to_attr	spearman	2053	330	0.09628804981137219	0.049775099620252616	0.1494507565981765
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_attn_mean_to_attr	pearson_r2	2053	330	0.014780080509597135	0.005191640285452095	0.030741279744799503
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_attn_mean_to_attr	spearman	5483	854	-0.020651102237889903	-0.05307924805956663	0.01293071276786632
analysis	not_applicable	not_applicable	paper	open_hosted	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_attn_mean_to_attr	pearson_r2	5483	854	0.0002398614848755904	8.108610665159056e-07	0.002203560257816681
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-0.5b-instruct	F_attn_mean_to_attr	spearman	8181	1000	-0.49086606224367546	-0.5024607855857217	-0.4785399099850809
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-0.5b-instruct	F_attn_mean_to_attr	pearson_r2	8181	1000	0.5450785875397489	0.532688213566667	0.5577615882786525
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attn_mean_to_attr	spearman	8181	1000	0.014834651692130338	-0.0161009873355267	0.044729539971156564
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attn_mean_to_attr	pearson_r2	8181	1000	0.008405814892966712	0.003935872484246156	0.01428673379946976
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attn_mean_to_attr	spearman	8181	1000	-0.09770877475550874	-0.13004170856744163	-0.06062518671318534
analysis	not_applicable	not_applicable	paper	open_open	anli_r1	sentence	all	all	all_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	entailment_minus_neutral	not_applicable	available		drop	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attn_mean_to_attr	pearson_r2	8181	1000	0.048901942353774555	0.03537921364631069	0.06278205194549194
